"Id_Inventaire_Materiel","Cle_Catalogue_Materiel","Date_Achat_Materiel","NumeroDeSerie","Perdu","Cle_Etat_Materiel","à_imprimer"
1400,27,2021-08-25 00:00:00.000,,0,7,0
1401,27,2021-08-25 00:00:00.000,,0,7,0
1402,27,2021-08-25 00:00:00.000,,0,7,0
1403,27,2021-08-25 00:00:00.000,,0,7,0
1404,14,2021-08-26 00:00:00.000,,-1,1,0
1405,14,2021-08-26 00:00:00.000,,0,1,0
1406,14,2021-08-26 00:00:00.000,,0,1,0
1407,14,2021-08-26 00:00:00.000,,0,1,0
1408,14,2021-08-26 00:00:00.000,,0,1,0
1409,14,2021-08-26 00:00:00.000,,0,1,0
1410,14,2021-08-26 00:00:00.000,,0,1,0
1411,22,2021-08-26 00:00:00.000,,0,1,0
1412,22,2021-08-26 00:00:00.000,,0,1,0
1413,22,2021-08-26 00:00:00.000,,0,1,0
1414,22,2021-08-26 00:00:00.000,,0,1,0
1415,22,2021-08-26 00:00:00.000,,0,1,0
1416,22,2021-08-26 00:00:00.000,,0,1,0
1417,22,2021-08-26 00:00:00.000,,0,1,0
1418,18,2021-08-26 00:00:00.000,,0,1,0
1419,2,2021-08-26 00:00:00.000,,0,7,0
1420,2,2021-08-26 00:00:00.000,,0,7,0
1421,2,2021-08-26 00:00:00.000,,0,7,0
1422,2,2021-08-26 00:00:00.000,,0,7,0
1423,2,2021-08-26 00:00:00.000,,0,7,0
1424,2,2021-08-26 00:00:00.000,,-1,7,0
1425,2,2021-08-26 00:00:00.000,,0,7,0
1426,2,2021-08-26 00:00:00.000,,0,7,0
1427,2,2021-08-26 00:00:00.000,,0,7,0
1428,2,2021-08-26 00:00:00.000,,0,7,0
1429,2,2021-08-26 00:00:00.000,,0,7,0
1430,2,2021-08-26 00:00:00.000,,0,7,0
1431,2,2021-08-26 00:00:00.000,,0,7,0
1432,2,2021-08-26 00:00:00.000,,-1,1,0
1433,2,2021-08-26 00:00:00.000,,0,7,0
1434,2,2021-08-26 00:00:00.000,,0,7,0
1435,2,2021-08-26 00:00:00.000,,0,1,0
1436,2,2021-08-26 00:00:00.000,,0,1,0
1437,2,2021-08-26 00:00:00.000,,-1,1,0
1438,2,2021-08-26 00:00:00.000,,0,1,0
1439,2,2021-08-26 00:00:00.000,,0,7,0
1440,2,2021-08-26 00:00:00.000,,0,7,0
1441,2,2021-08-26 00:00:00.000,,0,7,0
1442,2,2021-08-26 00:00:00.000,,0,7,0
1469,23,2021-08-26 00:00:00.000,,0,7,0
1470,23,2021-08-26 00:00:00.000,,0,7,0
1471,23,2021-08-26 00:00:00.000,,0,7,0
1472,23,2021-08-26 00:00:00.000,,0,7,0
1473,23,2021-08-26 00:00:00.000,,0,7,0
1474,23,2021-08-26 00:00:00.000,,0,7,0
1475,23,2021-08-26 00:00:00.000,,0,7,0
1476,23,2021-08-26 00:00:00.000,,0,7,0
1477,23,2021-08-26 00:00:00.000,,-1,7,0
1478,23,2021-08-26 00:00:00.000,,0,7,0
1479,23,2021-08-26 00:00:00.000,,0,7,0
1480,23,2021-08-26 00:00:00.000,,0,7,0
1481,23,2021-08-26 00:00:00.000,,0,1,0
1482,23,2021-08-26 00:00:00.000,,0,1,0
1483,23,2021-08-26 00:00:00.000,,-1,1,0
1484,19,2021-08-26 00:00:00.000,,0,7,0
1485,16,2021-08-26 00:00:00.000,,0,7,0
1486,16,2021-08-26 00:00:00.000,,0,7,0
1487,16,2021-08-26 00:00:00.000,,0,7,0
1489,16,2021-08-26 00:00:00.000,,0,7,0
1490,16,2021-08-26 00:00:00.000,,-1,7,0
1491,16,2021-08-26 00:00:00.000,,0,7,0
1492,16,2021-08-26 00:00:00.000,,0,7,0
1493,16,2021-08-26 00:00:00.000,,0,7,0
1494,16,2021-08-26 00:00:00.000,,0,7,0
1495,16,2021-08-26 00:00:00.000,,0,7,0
1496,16,2021-08-26 00:00:00.000,,0,7,0
1497,16,2021-08-26 00:00:00.000,,0,7,0
1498,16,2021-08-26 00:00:00.000,,0,7,0
1499,16,2021-08-26 00:00:00.000,,0,7,0
1500,16,2021-08-26 00:00:00.000,,-1,7,0
1501,16,2021-08-26 00:00:00.000,,0,7,0
1502,16,2021-08-26 00:00:00.000,,0,7,0
1503,16,2021-08-26 00:00:00.000,,0,7,0
1504,16,2021-08-26 00:00:00.000,,0,7,0
1505,16,2021-08-26 00:00:00.000,,0,7,0
1506,16,2021-08-26 00:00:00.000,,0,7,0
1507,16,2021-08-26 00:00:00.000,,0,7,0
1508,16,2021-08-26 00:00:00.000,,0,7,0
1509,16,2021-08-26 00:00:00.000,,0,7,0
1510,16,2021-08-26 00:00:00.000,,0,7,0
1511,16,2021-08-26 00:00:00.000,,-1,7,0
1512,16,2021-08-26 00:00:00.000,,0,7,0
1513,31,2021-09-01 00:00:00.000,,0,7,0
1514,31,2021-09-01 00:00:00.000,,0,7,0
1515,31,2021-09-01 00:00:00.000,,0,7,0
1516,31,2021-09-01 00:00:00.000,,-1,7,0
1517,31,2021-09-01 00:00:00.000,,0,7,0
1518,31,2021-09-01 00:00:00.000,,0,7,0
1519,31,2021-09-01 00:00:00.000,,0,7,0
1520,31,2021-09-01 00:00:00.000,,0,7,0
1521,31,2021-09-01 00:00:00.000,,0,7,0
1522,31,2021-09-01 00:00:00.000,,0,7,0
1523,31,2021-09-01 00:00:00.000,,0,7,0
1524,31,2021-09-01 00:00:00.000,,0,7,0
1525,31,2021-09-01 00:00:00.000,,0,7,0
1526,31,2021-09-01 00:00:00.000,,0,7,0
1527,31,2021-09-01 00:00:00.000,,0,7,0
1528,31,2021-09-01 00:00:00.000,,0,7,0
1529,31,2021-09-01 00:00:00.000,,0,7,0
1530,31,2021-09-01 00:00:00.000,,0,7,0
1531,31,2021-09-01 00:00:00.000,,0,7,0
1532,31,2021-09-01 00:00:00.000,,0,7,0
1533,31,2021-09-01 00:00:00.000,,0,7,0
1534,31,2021-09-01 00:00:00.000,,0,7,0
1535,31,2021-09-01 00:00:00.000,,0,7,0
1536,31,2021-09-01 00:00:00.000,,0,7,0
1537,31,2021-09-01 00:00:00.000,,0,7,0
1538,31,2021-09-01 00:00:00.000,,0,7,0
1539,31,2021-09-01 00:00:00.000,,-1,7,0
1540,31,2021-09-01 00:00:00.000,,0,7,0
1541,31,2021-09-01 00:00:00.000,,0,7,0
1542,31,2021-09-01 00:00:00.000,,0,7,0
1543,31,2021-09-01 00:00:00.000,,0,7,0
1544,31,2021-09-01 00:00:00.000,,0,1,0
1545,31,2021-09-01 00:00:00.000,,0,1,0
1546,31,2021-09-01 00:00:00.000,,0,1,0
1547,31,2021-09-01 00:00:00.000,,0,1,0
1548,31,2021-09-01 00:00:00.000,,0,1,0
1549,31,2021-09-01 00:00:00.000,,0,1,0
1550,31,2021-09-01 00:00:00.000,,0,1,0
1551,31,2021-09-01 00:00:00.000,,0,1,0
1552,31,2021-09-01 00:00:00.000,,0,1,0
1553,31,2021-09-01 00:00:00.000,,0,1,0
1554,31,2021-09-01 00:00:00.000,,-1,1,0
1555,31,2021-09-01 00:00:00.000,,0,1,0
1556,31,2021-09-01 00:00:00.000,,0,1,0
1557,31,2021-09-01 00:00:00.000,,0,1,0
1558,31,2021-09-01 00:00:00.000,,-1,1,0
1559,31,2021-09-01 00:00:00.000,,0,1,0
1560,31,2021-09-01 00:00:00.000,,0,1,0
1561,31,2021-09-01 00:00:00.000,,0,1,0
1562,31,2021-09-01 00:00:00.000,,0,1,0
1563,31,2021-09-01 00:00:00.000,,0,1,0
1564,31,2021-09-01 00:00:00.000,,0,1,0
1565,31,2021-09-01 00:00:00.000,,0,1,0
1566,31,2021-09-01 00:00:00.000,,-1,1,0
1567,31,2021-09-01 00:00:00.000,,0,1,0
1568,31,2021-09-01 00:00:00.000,,0,1,0
1569,31,2021-09-01 00:00:00.000,,0,1,0
1570,31,2021-09-01 00:00:00.000,,0,1,0
1571,31,2021-09-01 00:00:00.000,,-1,1,0
1572,31,2021-09-01 00:00:00.000,,0,1,0
1573,31,2021-09-01 00:00:00.000,,0,1,0
1574,31,2021-09-01 00:00:00.000,,0,1,0
1575,31,2021-09-01 00:00:00.000,,0,1,0
1576,31,2021-09-01 00:00:00.000,,0,1,0
1577,31,2021-09-01 00:00:00.000,,0,1,0
1578,31,2021-09-01 00:00:00.000,,0,1,0
1579,31,2021-09-01 00:00:00.000,,0,1,0
1580,31,2021-09-01 00:00:00.000,,0,1,0
1581,31,2021-09-01 00:00:00.000,,0,1,0
1582,31,2021-09-01 00:00:00.000,,0,1,0
1583,31,2021-09-01 00:00:00.000,,0,1,0
1584,31,2021-09-01 00:00:00.000,,0,1,0
1585,31,2021-09-01 00:00:00.000,,0,1,0
1586,31,2021-09-01 00:00:00.000,,0,1,0
1587,31,2021-09-01 00:00:00.000,,0,1,0
1588,31,2021-09-01 00:00:00.000,,0,1,0
1589,31,2021-09-01 00:00:00.000,,0,1,0
1590,31,2021-09-01 00:00:00.000,,0,1,0
1591,31,2021-09-01 00:00:00.000,,0,1,0
1592,31,2021-09-01 00:00:00.000,,0,1,0
1593,31,2021-09-01 00:00:00.000,,0,1,0
1594,31,2021-09-01 00:00:00.000,,0,1,0
1595,31,2021-09-01 00:00:00.000,,0,1,0
1596,31,2021-09-01 00:00:00.000,,0,1,0
1597,31,2021-09-01 00:00:00.000,,0,1,0
1598,31,2021-09-01 00:00:00.000,,0,1,0
1599,31,2021-09-01 00:00:00.000,,0,1,0
1600,31,2021-09-01 00:00:00.000,,0,1,0
1601,31,2021-09-01 00:00:00.000,,0,1,0
1602,31,2021-09-01 00:00:00.000,,0,1,0
1603,31,2021-09-01 00:00:00.000,,0,1,0
1604,31,2021-09-01 00:00:00.000,,0,1,0
1605,31,2021-09-01 00:00:00.000,,0,1,0
1606,31,2021-09-01 00:00:00.000,,0,1,0
1607,31,2021-09-01 00:00:00.000,,0,1,0
1608,31,2021-09-01 00:00:00.000,,0,1,0
1609,31,2021-09-01 00:00:00.000,,0,1,0
1610,31,2021-09-01 00:00:00.000,,0,1,0
1611,31,2021-09-01 00:00:00.000,,0,1,0
1612,31,2021-09-01 00:00:00.000,,-1,1,0
1613,31,2021-09-01 00:00:00.000,,0,1,0
1614,31,2021-09-01 00:00:00.000,,0,1,0
1615,31,2021-09-01 00:00:00.000,,0,1,0
1616,31,2021-09-01 00:00:00.000,,0,1,0
1617,31,2021-09-01 00:00:00.000,,0,1,0
1618,31,2021-09-01 00:00:00.000,,0,1,0
1619,9,2021-09-02 00:00:00.000,,-1,1,0
1620,9,2021-09-02 00:00:00.000,,0,7,0
1621,9,2021-09-02 00:00:00.000,,-1,7,0
1622,9,2021-09-02 00:00:00.000,,-1,1,0
1623,9,2021-09-02 00:00:00.000,,0,7,0
1624,9,2021-09-02 00:00:00.000,,-1,7,0
1625,9,2021-09-02 00:00:00.000,,-1,7,0
1626,9,2021-09-02 00:00:00.000,,0,7,0
1627,9,2021-09-02 00:00:00.000,,-1,7,0
1628,9,2021-09-02 00:00:00.000,,0,7,0
1629,9,2021-09-02 00:00:00.000,,0,7,0
1630,9,2021-09-02 00:00:00.000,,0,7,0
1631,9,2021-09-02 00:00:00.000,,0,7,0
1632,9,2021-09-02 00:00:00.000,,0,7,0
1633,9,2021-09-02 00:00:00.000,,0,7,0
1634,9,2021-09-02 00:00:00.000,,0,7,0
1635,9,2021-09-02 00:00:00.000,,0,7,0
1636,9,2021-09-02 00:00:00.000,,-1,7,0
1637,9,2021-09-02 00:00:00.000,,0,7,0
1638,9,2021-09-02 00:00:00.000,,0,7,0
1639,9,2021-09-02 00:00:00.000,,0,7,0
1640,9,2021-09-02 00:00:00.000,,0,7,0
1641,9,2021-09-02 00:00:00.000,,0,7,0
1642,9,2021-09-02 00:00:00.000,,-1,7,0
1643,9,2021-09-02 00:00:00.000,,-1,7,0
1644,9,2021-09-02 00:00:00.000,,0,7,0
1645,9,2021-09-02 00:00:00.000,,0,7,0
1646,9,2021-09-02 00:00:00.000,,0,7,0
1647,9,2021-09-02 00:00:00.000,,0,7,0
1648,9,2021-09-02 00:00:00.000,,0,7,0
1649,9,2021-09-02 00:00:00.000,,0,7,0
1650,9,2021-09-02 00:00:00.000,,0,7,0
1651,9,2021-09-02 00:00:00.000,,0,7,0
1652,9,2021-09-02 00:00:00.000,,0,7,0
1653,9,2021-09-02 00:00:00.000,,0,7,0
1654,9,2021-09-02 00:00:00.000,,-1,7,0
1655,9,2021-09-02 00:00:00.000,,0,7,0
1656,9,2021-09-02 00:00:00.000,,0,1,0
1657,9,2021-09-02 00:00:00.000,,0,1,0
1658,9,2021-09-02 00:00:00.000,,0,1,0
1659,9,2021-09-02 00:00:00.000,,-1,1,0
1660,9,2021-09-02 00:00:00.000,,0,1,0
1661,9,2021-09-02 00:00:00.000,,0,1,0
1662,9,2021-09-02 00:00:00.000,,0,1,0
1663,9,2021-09-02 00:00:00.000,,0,1,0
1664,9,2021-09-02 00:00:00.000,,0,1,0
1665,9,2021-09-02 00:00:00.000,,0,1,0
1666,9,2021-09-02 00:00:00.000,,0,1,0
1667,9,2021-09-02 00:00:00.000,,0,1,0
1668,9,2021-09-02 00:00:00.000,,0,1,0
1701,4,2022-09-05 00:00:00.000,,0,3,0
1702,4,2022-09-05 00:00:00.000,,0,3,0
1703,4,2022-09-05 00:00:00.000,,0,3,0
1704,4,2022-09-05 00:00:00.000,,0,3,0
1705,17,2022-09-06 00:00:00.000,,0,2,0
1706,17,2022-09-06 00:00:00.000,,0,2,0
1707,17,2022-09-06 00:00:00.000,,0,2,0
1708,17,2022-09-06 00:00:00.000,,0,2,0
1709,17,2022-09-06 00:00:00.000,,0,2,0
1710,17,2022-09-06 00:00:00.000,,0,2,0
1711,17,2022-09-06 00:00:00.000,,0,2,0
1712,17,2022-09-06 00:00:00.000,,0,2,0
1713,17,2022-09-06 00:00:00.000,,0,2,0
1714,17,2022-09-06 00:00:00.000,,0,2,0
1715,17,2022-09-06 00:00:00.000,,0,2,0
1716,17,2022-09-06 00:00:00.000,,0,2,0
1717,17,2022-09-06 00:00:00.000,,0,2,0
1718,17,2022-09-06 00:00:00.000,,0,2,0
1719,17,2022-09-06 00:00:00.000,,0,2,0
1720,17,2022-09-06 00:00:00.000,,0,2,0
1721,17,2022-09-06 00:00:00.000,,0,2,0
1722,17,2022-09-06 00:00:00.000,,0,2,0
1723,17,2022-09-06 00:00:00.000,,0,2,0
1724,17,2022-09-06 00:00:00.000,,0,2,0
1725,17,2022-09-06 00:00:00.000,,0,2,0
1726,17,2022-09-06 00:00:00.000,,0,2,0
1727,17,2022-09-06 00:00:00.000,,0,2,0
1728,17,2022-09-06 00:00:00.000,,-1,2,0
1729,17,2022-09-06 00:00:00.000,,0,2,0
1730,17,2022-09-06 00:00:00.000,,0,2,0
1731,17,2022-09-06 00:00:00.000,,0,2,0
1732,17,2022-09-06 00:00:00.000,,-1,2,0
1733,17,2022-09-06 00:00:00.000,,0,2,0
1734,17,2022-09-06 00:00:00.000,,0,2,0
1735,17,2022-09-06 00:00:00.000,,-1,2,0
1736,17,2022-09-06 00:00:00.000,,-1,2,0
1737,17,2022-09-06 00:00:00.000,,0,2,0
1738,17,2022-09-06 00:00:00.000,,0,2,0
1739,17,2022-09-06 00:00:00.000,,0,2,0
1740,17,2022-09-06 00:00:00.000,,0,2,0
1741,17,2022-09-06 00:00:00.000,,0,2,0
1742,17,2022-09-06 00:00:00.000,,0,2,0
1743,17,2022-09-06 00:00:00.000,,0,2,0
1744,17,2022-09-06 00:00:00.000,,0,2,0
1745,17,2022-09-06 00:00:00.000,,0,2,0
1746,17,2022-09-06 00:00:00.000,,0,2,0
1747,17,2022-09-06 00:00:00.000,,0,2,0
1748,32,2022-10-07 00:00:00.000,,0,1,0
1749,32,2022-10-07 00:00:00.000,,0,1,0
1750,32,2022-10-07 00:00:00.000,,0,1,0
1751,32,2022-10-07 00:00:00.000,,0,1,0
1752,32,2022-10-07 00:00:00.000,,0,1,0
1753,32,2022-10-07 00:00:00.000,,0,1,0
1754,32,2022-10-07 00:00:00.000,,0,1,0
1755,32,2022-10-07 00:00:00.000,,0,1,0
1756,32,2022-10-07 00:00:00.000,,0,1,0
1757,32,2022-10-07 00:00:00.000,,-1,1,0
1758,32,2022-10-07 00:00:00.000,,0,1,0
1759,32,2022-10-07 00:00:00.000,,0,1,0
1760,32,2022-10-07 00:00:00.000,,0,1,0
1761,32,2022-10-07 00:00:00.000,,0,1,0
1762,32,2022-10-07 00:00:00.000,,0,1,0
1763,32,2022-10-07 00:00:00.000,,0,1,0
1764,32,2022-10-07 00:00:00.000,,0,1,0
1765,32,2022-10-07 00:00:00.000,,0,1,0
1766,32,2022-10-07 00:00:00.000,,0,1,0
1767,32,2022-10-07 00:00:00.000,,0,1,0
1779,26,2022-10-12 00:00:00.000,,0,1,0
1780,26,2022-10-12 00:00:00.000,,0,1,0
1781,26,2022-10-12 00:00:00.000,,0,1,0
1791,30,2022-10-12 00:00:00.000,,0,7,0
1792,30,2022-10-12 00:00:00.000,,0,7,0
1793,30,2022-10-12 00:00:00.000,,0,7,0
1794,30,2022-10-12 00:00:00.000,,0,7,0
1795,27,2023-01-24 00:00:00.000,,0,7,0
1796,27,2023-01-24 00:00:00.000,,0,7,0
1797,27,2023-01-24 00:00:00.000,,0,7,0
1798,27,2023-01-24 00:00:00.000,,0,7,0
1799,19,2023-01-24 00:00:00.000,,-1,7,0
1801,9,2023-01-24 00:00:00.000,,0,7,0
1802,9,2023-01-24 00:00:00.000,,0,7,0
1803,9,2023-01-24 00:00:00.000,,-1,7,0
1810,21,2023-01-26 00:00:00.000,,0,7,0
1811,21,2023-01-26 00:00:00.000,,0,7,0
1812,21,2023-01-26 00:00:00.000,,0,7,0
1813,21,2023-01-26 00:00:00.000,,-1,7,0
1814,13,2023-01-26 00:00:00.000,,0,7,0
1815,13,2023-01-26 00:00:00.000,,0,7,0
1816,29,2023-01-26 00:00:00.000,,0,7,0
1817,29,2023-01-26 00:00:00.000,,0,7,0
1818,36,2023-10-19 00:00:00.000,,0,1,0
1819,36,2023-10-19 00:00:00.000,,0,1,0
1820,36,2023-10-19 00:00:00.000,,0,1,0
1821,36,2023-10-19 00:00:00.000,,0,1,0
1822,36,2023-10-19 00:00:00.000,,0,1,0
1823,36,2023-10-19 00:00:00.000,,0,1,0
1824,36,2023-10-19 00:00:00.000,,0,1,0
1825,36,2023-10-19 00:00:00.000,,0,1,0
1826,36,2023-10-19 00:00:00.000,,0,1,0
1827,36,2023-10-19 00:00:00.000,,0,1,0
1828,36,2023-10-19 00:00:00.000,,0,1,0
1829,36,2023-10-19 00:00:00.000,,0,1,0
1830,36,2023-10-19 00:00:00.000,,0,1,0
1831,36,2023-10-19 00:00:00.000,,0,1,0
1832,36,2023-10-19 00:00:00.000,,0,1,0
1833,36,2023-10-19 00:00:00.000,,0,1,0
1834,36,2023-10-19 00:00:00.000,,0,1,0
1835,36,2023-10-19 00:00:00.000,,0,1,0
1836,36,2023-10-19 00:00:00.000,,0,1,0
1837,36,2023-10-19 00:00:00.000,,0,1,0
1838,33,2023-10-19 00:00:00.000,,0,1,0
1839,33,2023-10-19 00:00:00.000,,0,1,0
1840,33,2023-10-19 00:00:00.000,,0,1,0
1841,33,2023-10-19 00:00:00.000,,0,1,0
1842,33,2023-10-19 00:00:00.000,,0,1,0
1843,33,2023-10-19 00:00:00.000,,0,1,0
1844,33,2023-10-19 00:00:00.000,,0,1,0
1845,33,2023-10-19 00:00:00.000,,0,1,0
1846,33,2023-10-19 00:00:00.000,,0,1,0
1847,33,2023-10-19 00:00:00.000,,0,1,0
1848,33,2023-10-19 00:00:00.000,,0,1,0
1849,33,2023-10-19 00:00:00.000,,0,1,0
1850,33,2023-10-19 00:00:00.000,,0,1,0
1851,33,2023-10-19 00:00:00.000,,0,1,0
1852,33,2023-10-19 00:00:00.000,,0,1,0
1853,33,2023-10-19 00:00:00.000,,0,1,0
1854,33,2023-10-19 00:00:00.000,,0,1,0
1855,33,2023-10-19 00:00:00.000,,0,1,0
1856,33,2023-10-19 00:00:00.000,,0,1,0
1857,33,2023-10-19 00:00:00.000,,0,1,0
1858,33,2023-10-19 00:00:00.000,,0,1,0
1859,33,2023-10-19 00:00:00.000,,0,1,0
1860,33,2023-10-19 00:00:00.000,,0,1,0
1861,33,2023-10-19 00:00:00.000,,-1,1,0
1862,33,2023-10-19 00:00:00.000,,0,1,0
1863,33,2023-10-19 00:00:00.000,,0,1,0
1864,33,2023-10-19 00:00:00.000,,0,1,0
1865,33,2023-10-19 00:00:00.000,,0,1,0
1866,33,2023-10-19 00:00:00.000,,0,1,0
1867,33,2023-10-19 00:00:00.000,,0,1,0
1868,33,2023-10-19 00:00:00.000,,0,1,0
1869,33,2023-10-19 00:00:00.000,,0,1,0
1870,33,2023-10-19 00:00:00.000,,0,1,0
1871,33,2023-10-19 00:00:00.000,,0,1,0
1872,33,2023-10-19 00:00:00.000,,0,1,0
1873,33,2023-10-19 00:00:00.000,,0,1,0
1874,33,2023-10-19 00:00:00.000,,0,1,0
1875,33,2023-10-19 00:00:00.000,,0,1,0
1876,33,2023-10-19 00:00:00.000,,0,1,0
1877,33,2023-10-19 00:00:00.000,,0,1,0
1878,33,2023-10-19 00:00:00.000,,0,1,0
1879,33,2023-10-19 00:00:00.000,,0,1,0
1880,33,2023-10-19 00:00:00.000,,-1,1,0
1881,33,2023-10-19 00:00:00.000,,0,1,0
1882,33,2023-10-19 00:00:00.000,,0,1,0
1883,33,2023-10-19 00:00:00.000,,0,1,0
1884,33,2023-10-19 00:00:00.000,,0,1,0
1885,33,2023-10-19 00:00:00.000,,0,1,0
1886,33,2023-10-19 00:00:00.000,,0,1,0
1887,33,2023-10-19 00:00:00.000,,0,1,0
1888,34,2023-10-19 00:00:00.000,,0,1,0
1889,34,2023-10-19 00:00:00.000,,0,1,0
1890,34,2023-10-19 00:00:00.000,,0,1,0
1891,34,2023-10-19 00:00:00.000,,0,1,0
1892,34,2023-10-19 00:00:00.000,,0,1,0
1893,34,2023-10-19 00:00:00.000,,0,1,0
1894,34,2023-10-19 00:00:00.000,,0,1,0
1895,34,2023-10-19 00:00:00.000,,0,1,0
1896,34,2023-10-19 00:00:00.000,,0,1,0
1897,34,2023-10-19 00:00:00.000,,0,1,0
1898,34,2023-10-19 00:00:00.000,,0,1,0
1899,34,2023-10-19 00:00:00.000,,0,1,0
1900,34,2023-10-19 00:00:00.000,,0,1,0
1901,34,2023-10-19 00:00:00.000,,0,1,0
1902,34,2023-10-19 00:00:00.000,,0,1,0
1903,34,2023-10-19 00:00:00.000,,0,1,0
1904,34,2023-10-19 00:00:00.000,,0,1,0
1905,34,2023-10-19 00:00:00.000,,-1,1,0
1906,34,2023-10-19 00:00:00.000,,0,1,0
1907,34,2023-10-19 00:00:00.000,,0,1,0
1908,34,2023-10-19 00:00:00.000,,0,1,0
1909,34,2023-10-19 00:00:00.000,,0,1,0
1910,34,2023-10-19 00:00:00.000,,0,1,0
1911,34,2023-10-19 00:00:00.000,,0,1,0
1912,34,2023-10-19 00:00:00.000,,0,1,0
1913,34,2023-10-19 00:00:00.000,,0,1,0
1914,34,2023-10-19 00:00:00.000,,0,1,0
1915,34,2023-10-19 00:00:00.000,,0,1,0
1916,34,2023-10-19 00:00:00.000,,0,1,0
1917,34,2023-10-19 00:00:00.000,,0,1,0
1918,34,2023-10-19 00:00:00.000,,0,1,0
1919,34,2023-10-19 00:00:00.000,,0,1,0
1920,34,2023-10-19 00:00:00.000,,0,1,0
1921,34,2023-10-19 00:00:00.000,,0,1,0
1922,34,2023-10-19 00:00:00.000,,0,1,0
1923,34,2023-10-19 00:00:00.000,,0,1,0
1924,34,2023-10-19 00:00:00.000,,0,1,0
1925,34,2023-10-19 00:00:00.000,,0,1,0
1926,34,2023-10-19 00:00:00.000,,0,1,0
1927,34,2023-10-19 00:00:00.000,,0,1,0
1928,34,2023-10-19 00:00:00.000,,0,1,0
1929,34,2023-10-19 00:00:00.000,,0,1,0
1930,34,2023-10-19 00:00:00.000,,0,1,0
1931,34,2023-10-19 00:00:00.000,,0,1,0
1932,34,2023-10-19 00:00:00.000,,0,1,0
1933,34,2023-10-19 00:00:00.000,,0,1,0
1934,34,2023-10-19 00:00:00.000,,0,1,0
1935,34,2023-10-19 00:00:00.000,,0,1,0
1936,34,2023-10-19 00:00:00.000,,0,1,0
1937,34,2023-10-19 00:00:00.000,,0,1,0
1938,34,2023-10-19 00:00:00.000,,0,1,0
1939,34,2023-10-19 00:00:00.000,,0,1,0
1940,34,2023-10-19 00:00:00.000,,-1,1,0
1941,34,2023-10-19 00:00:00.000,,0,1,0
1942,34,2023-10-19 00:00:00.000,,0,1,0
1943,34,2023-10-19 00:00:00.000,,0,1,0
1944,34,2023-10-19 00:00:00.000,,0,1,0
1945,34,2023-10-19 00:00:00.000,,0,1,0
1946,34,2023-10-19 00:00:00.000,,0,1,0
1947,34,2023-10-19 00:00:00.000,,0,1,0
1948,34,2023-10-19 00:00:00.000,,0,1,0
1949,34,2023-10-19 00:00:00.000,,-1,1,0
1950,34,2023-10-19 00:00:00.000,,0,1,0
1951,34,2023-10-19 00:00:00.000,,-1,1,0
1952,34,2023-10-19 00:00:00.000,,0,1,0
1953,34,2023-10-19 00:00:00.000,,0,1,0
1954,34,2023-10-19 00:00:00.000,,0,1,0
1955,34,2023-10-19 00:00:00.000,,0,1,0
1956,34,2023-10-19 00:00:00.000,,-1,1,0
1957,34,2023-10-19 00:00:00.000,,0,1,0
2033,4,2024-09-23 00:00:00.000,,0,3,0
2034,4,2024-09-23 00:00:00.000,,0,3,0
2035,37,2024-09-23 00:00:00.000,,0,1,0
2036,37,2024-09-23 00:00:00.000,,0,1,0
2037,37,2024-09-23 00:00:00.000,,0,1,0
2038,37,2024-09-23 00:00:00.000,,0,1,0
2039,37,2024-09-23 00:00:00.000,,0,1,0
2040,37,2024-09-23 00:00:00.000,,0,1,0
2041,37,2024-09-23 00:00:00.000,,0,1,0
2042,37,2024-09-23 00:00:00.000,,0,1,0
2043,37,2024-09-23 00:00:00.000,,0,1,0
2044,37,2024-09-23 00:00:00.000,,0,1,0
2045,37,2024-09-23 00:00:00.000,,0,1,0
2046,37,2024-09-23 00:00:00.000,,0,1,0
2047,37,2024-09-23 00:00:00.000,,0,1,0
2048,37,2024-09-23 00:00:00.000,,0,1,0
2049,37,2024-09-23 00:00:00.000,,0,1,0
2050,37,2024-09-23 00:00:00.000,,0,1,0
2051,37,2024-09-23 00:00:00.000,,0,1,0
2052,37,2024-09-23 00:00:00.000,,0,1,0
2053,37,2024-09-23 00:00:00.000,,0,1,0
2054,37,2024-09-23 00:00:00.000,,0,1,0
2055,37,2024-09-23 00:00:00.000,,0,1,0
2056,37,2024-09-23 00:00:00.000,,0,1,0
2057,37,2024-09-23 00:00:00.000,,0,1,0
2058,37,2024-09-23 00:00:00.000,,0,1,0
2059,37,2024-09-23 00:00:00.000,,0,1,0
2082,6,2024-09-23 00:00:00.000,,0,1,0
2083,6,2024-09-23 00:00:00.000,,0,3,0
2084,6,2024-09-23 00:00:00.000,,0,3,0
2085,6,2024-09-23 00:00:00.000,,0,3,0
2086,23,2024-09-23 00:00:00.000,,-1,3,0
2109,17,2024-09-24 00:00:00.000,,0,1,0
2110,17,2024-09-24 00:00:00.000,,0,1,0
2111,17,2024-09-24 00:00:00.000,,0,1,0
2112,17,2024-09-24 00:00:00.000,,0,1,0
2113,17,2024-09-24 00:00:00.000,,0,1,0
2114,21,2024-09-24 00:00:00.000,,0,7,0
2115,21,2024-09-24 00:00:00.000,,0,7,0
2116,20,2024-09-24 00:00:00.000,,0,7,0
2117,20,2024-09-24 00:00:00.000,,0,7,0
2118,20,2024-09-24 00:00:00.000,,0,7,0
